Name,text,Likes,Time,emotion,confidence
@anngo4140,Chiếc Camry V20 huyền thoại,0,2024-09-01T21:25:01Z,neutral,0.824713408946991
@tuanvo-dz6qr,"3h30 sáng, lại mơ về nyc dù đã chia tay 6 năm 
Vào nghe nhạc của a Vũ thấm ghê 😊❤",0,2024-09-01T20:41:47Z,positive,0.946402370929718
@vuviet6438,"Anh ơi trẻ con chơi kìa vui nhỉ 
Anh ơi bên kia là hoa gì",0,2024-09-01T18:34:16Z,positive,0.9779485464096069
@toanpham4621,Triệu view.,0,2024-09-01T18:12:58Z,neutral,0.8652187585830688
@linhnguyenang6105,"Theo mình thì nội dung của MV là như này: Cô gái sống chung với ba của mình, hồi lúc cô còn bé thì ba cô là một thợ sửa xe, sau đó về sau trở thành bảo vệ (bác bảo vệ thứ 2). Bên cạnh đó là những nhân vật xoay quanh cuộc đời của cô ( bác bảo vệ thứ nhất, bạn của cô (lũ trẻ hồi bé, nhóm thiếu niên). MV miêu tả sự bình yên trong cuộc sống của mỗi người: niềm vui khi được tan làm của bác bảo vệ thứ nhất, khi được sống cùng đam mê âm nhạc của bác bảo vệ thứ hai, khi thấy khách ăn ngon miệng của chủ quán ăn, niềm vui của lũ trẻ hồi bé, của người bố khi thấy con gái mình, hay là tuổi trẻ rong ruổi của những thiếu niên. Đến đoạn cô gái trưởng thành thì bố cô đã mất. Bữa cơm làm cô nhớ lại kí ức về người bố của mình, đó như một chốn bình yên trong tâm hồn, cho cô một điểm tựa giữa cuộc sống xô bồ. Tài xế là Vũ, người dẫn truyện ở cuối MV, sau khi chứng kiến những ""bình yên"" vô cùng giản dị của cuộc sống, anh cũng đã ngộ ra được caisa gọi là BÌNH YÊN trong chính tâm hồn mình.",121,2024-09-01T17:56:29Z,neutral,0.5219739675521851
@vuitv4774,thêm góc nhìn mới về âm nhạc. Good jobs binz,0,2024-09-01T17:52:27Z,positive,0.9838316440582275
@ongle4094,Quá tuyệt vời  :)),0,2024-09-01T17:21:22Z,positive,0.9533308744430542
@minhlathidayy,Hay quá A Vũ ưiiiiiiii,0,2024-09-01T17:02:45Z,positive,0.9292040467262268
@vincent_656,"Mỗi bài nhạc của Vũ như chuyến tàu lượn cảm xúc vậy. Mở đầu một cách chậm rãi, như mơn man, chầm chậm tìm cách len lỏi vào từng xúc cảm. Rồi khi đã chạm đủ nó bùng nổ làm cho mình không kịp nhận ra rằng, mình đã sống trong ca từ của Vũ từ bao giờ 👍👍",3,2024-09-01T16:56:04Z,negative,0.968076229095459
@antranminh7187,Ai có thể dứt tui ra khỏi ca khúc này không. Bị cuốn quá rồi 😢,0,2024-09-01T16:41:34Z,negative,0.9635444283485413
@quangminhnguyen7342,Kafka bên bờ biển,0,2024-09-01T16:19:27Z,neutral,0.7003670334815979
@Dblue93,1 sự kết hợp hoàn hảo,0,2024-09-01T16:03:14Z,positive,0.9877443909645081
@mareregister2498,"vũ ft ngơ, màn collab lịch sử. 2 thần indie",0,2024-09-01T15:58:15Z,positive,0.7920067310333252
@HaiNguyen-yu4yu,"mấy con mô hình lúc 3:03 cute quá :33
nhạc cx hay nữaaa",0,2024-09-01T15:45:53Z,positive,0.9939303398132324
@ivalam7365,Nghe xong mình thấy iu vợ mình hơn ❤❤,0,2024-09-01T15:45:29Z,positive,0.855463981628418
@trongtaile1409,Chị Châu Bùi hỏi nhiều câu ngớ ngẩn vậy hả anh Binz :D,0,2024-09-01T15:40:49Z,negative,0.9099713563919067
@drangeasie_,hơn những gì mình tưởng tượng,0,2024-09-01T15:33:45Z,negative,0.9494544863700867
@ngoctunguyenthi8163,Lâu lắm rồi mới được nghe bài hát hay như thế này,0,2024-09-01T15:20:11Z,positive,0.9880543351173401
@razorog3283,không biết nói gì hơn ... quá hay!,0,2024-09-01T15:06:37Z,positive,0.9944846034049988
@hdudhd-k8i,🎉🎉🎉,0,2024-09-01T15:03:01Z,neutral,0.8473033308982849
@hwa_hwa,❤❤❤,0,2024-09-01T15:02:35Z,neutral,0.8473033308982849
@thatvu_77,Nhạc hay quá,0,2024-09-01T15:02:21Z,positive,0.9969567060470581
@TruongMinh-fs6pp,haywa,0,2024-09-01T14:59:44Z,neutral,0.8751380443572998
@huyvo5388,🌊,0,2024-09-01T14:48:21Z,neutral,0.9050636887550354
@tranvanhoa2316,"VIỆT NAM là 1 đất nước BÌNH YÊN 

🧡❤",0,2024-09-01T14:46:47Z,positive,0.9365963935852051
@2311w_tdun,Ê hay ❤,0,2024-09-01T14:13:39Z,neutral,0.5365872383117676
@2311w_tdun,❤😊😂😅😮😂😅😂❤😊😊❤❤😅😢🎉😅😊🎉🎉😊😂😮😂😅❤😊❤😊😮😂😮🎉😊🎉😊😂🎉😢😂😮😊😂😊😂😮😂😮😂😮😂😊❤,0,2024-09-01T14:13:24Z,neutral,0.8395675420761108
@2311w_tdun,😊😊😂❤😅😮❤❤😊❤😊😂😮🎉😢🎉😊😂😊❤😊😂😅🎉😮🎉😮😂😊😊😂🎉😮🎉😮😮🎉,0,2024-09-01T14:13:10Z,neutral,0.8478094339370728
@2311w_tdun,😊😂😅😂😮🎉🎉😊😊❤😂😮😢🎉😅🎉😂😊😊❤😅😂😮😂😮😂😅😂😊😂,0,2024-09-01T14:12:59Z,neutral,0.8179408311843872
@2311w_tdun,❤😂🎉😢😮😅😊 😊❤😅❤😮😂😅😂😊🎉😅🎉😢😮😅😂😊❤😊❤😅😂😅🎉😊🎉😊🎉😊😂😊❤😮🎉🎉😅😊😂😊😂😊😂😮🎉😮🎉😅🎉,0,2024-09-01T14:12:49Z,neutral,0.837853193283081
@DuocDuDay2023,Bạn đồng hành chỉ cần có em hàn huyên cùng anh kể chuyện,0,2024-09-01T14:07:41Z,positive,0.7704110145568848
@hanginhthimy8533,""" Bình Yên "" 2 từ đơn giản nhưng chúng ta phải mất cả đời để tìm định nghĩa của nó ^^!",0,2024-09-01T13:58:28Z,negative,0.7714338302612305
@PhanHải-y2f,huhu nghiện thế,0,2024-09-01T13:47:02Z,negative,0.4838770627975464
@Deadleaves-nx3tc,Mỗi người đều có những nơi chốn bình yên trong tâm hồn khi hồi tưởng về hoặc những thứ mang lại cảm giác bình yên mà người ta cho là đủ,1,2024-09-01T13:12:07Z,positive,0.6284030675888062
@Toongyang,Ủa vậy là bình yên hả😢,0,2024-09-01T13:10:55Z,neutral,0.5972105264663696
@ngoctunguyenthi8163,Càng nghe càng thấy hay,0,2024-09-01T12:57:32Z,positive,0.9913994073867798
@thienbang8172,Giá như bài này dài 10p 😢,0,2024-09-01T12:41:52Z,neutral,0.9710748791694641
@nghan5216,Hay qué dịii❤🥹tình ơi là tìnhhh,0,2024-09-01T12:35:39Z,positive,0.4462432861328125
@TuongNguyen-cv7rm,nghe hay tht,0,2024-09-01T12:30:10Z,positive,0.9977089166641235
@trungkien-br7xw,"Thấy chị linda đóng mv khớp quá tò mò vô xem, có ai như mình kh ah 🥰🫰",1,2024-09-01T12:14:22Z,positive,0.9892991781234741
@nguyentu542,"Vũ thì k cần phải nói còn Binz thì lần nào nghe a rap cũng mới lạ, giống như 1 cốc sinh tố đang xay.",0,2024-09-01T12:07:46Z,negative,0.9812172651290894
@ghost-qn7xu,bài hát hay quá,0,2024-09-01T11:35:22Z,positive,0.9979299306869507
@jaytran7504,Cày view thôi❤❤❤❤,0,2024-09-01T11:03:20Z,neutral,0.8703839182853699
@meteormeteor9163,Chúc ai đọc cmt này đều có bình an trong tim,0,2024-09-01T10:35:23Z,positive,0.9744839072227478
@mymeuhanh739,Hay quá anh Vũ ơi,0,2024-09-01T10:30:26Z,positive,0.9898500442504883
@minhnhat8242,Bài này hay nè.mn❤,2,2024-09-01T10:19:47Z,positive,0.9924789667129517
@ThếNguyễn-r3l,"hay
:)",0,2024-09-01T10:18:17Z,neutral,0.9330036640167236
@lilboz00,"Vũ.:

( Em như dòng nước trong veo
Băng qua ngọn núi vòng vèo
Chỉ cần có em hàn huyên
Cùng anh kể chuyện )

Cơn mưa rơi bất chợt dần tan
Để nhường cho ánh nắng nghiêng
Đoạn đường em bước đi ngang qua đây
Hửng nắng
Khi hai ta gần lại một chút
Hai dòng sông
Chiếu sáng ánh trăng vàng
Ánh mắt thướt tha như có đôi lời
Với anh

Em như dòng nước trong veo
Xoá hết ưu phiền
Băng qua ngọn núi vòng vèo
Bạn đồng hành chỉ cần có em hàn huyên
Cùng anh kể chuyện (....chỉ cần có em)
Anh tìm một thoáng bình yên
Vang lên trong đầu
Giờ đang ở đâu tìm ở đâu
Giữa thế giới bao la
Giữ lấy trong tầm tay
Để gió cuốn không thổi bay
Vì anh đã tìm thấy bình yên

Binz:

Đạp xe bên hoàng hôn
Và em luôn ngồi sau
Tay ôm bụng anh
Vu vơ bài ca em hay quên lời
Và đôi khi là những câu hỏi trên trời
Anh ơi trẻ con chơi kìa vui nhỉ
Anh ơi ở bên kia là hoa gì
Ơ hay tại sao chim được bay
Tại sao cây màu xanh
Sao nhìn ai cũng vội vã vậy

Đôi khi anh nghĩ bình yên thật xa xỉ
Có lẽ lúc đó bên cạnh chưa là em
Cho đến khi anh thấy
Đôi mắt đen lay láy
Thầm nhìn anh
Một buổi sáng anh ngủ quên
Chưa ai bao giờ nói cho anh
Tình yêu là gì
Anh cứ ngỡ như những cơn sóng ầm ĩ
Nhưng thật ra em dịu êm như mặt hồ
Và tĩnh như màn đêm
Đôi lúc khiến anh thầm nghĩ
Liệu không phải em
Lòng tin là thứ anh không đặt cược
Nếu không phải em
Bình yên là thứ anh không chạm được
Bởi vì cách em nhìn
Và cảm giác em hôn
Hơn tất cả những gì
Anh có thể định nghĩa
Anh cảm ơn nỗi đau
Đã cho em đến sau
Vì mọi điều anh tìm kiếm là đây

(Khi hai ta gần lại một chút
Hai dòng sông chiếu sáng ánh trăng vàng
Ánh mắt thướt tha như có đôi lời
Với anh)

Vũ.:

Em như dòng nước trong veo
Xoá hết ưu phiền
Băng qua ngọn núi vòng vèo
Bạn đồng hành
Chỉ cần có em hàn huyên
Cùng anh kể chuyện
Chỉ cần có em
Anh tìm một thoáng bình yên
Vang lên trong đầu
Giờ đang ở đâu tìm ở đâu
Giữa thế giới bao la
Giữ lấy trong tầm tay
Để gió cuốn không thổi bay
Vì anh đã tìm thấy bình yên.",0,2024-09-01T10:09:53Z,negative,0.8981732130050659
@vuphamvan3253,Mn cho mình hỏi làm sao lọc bỏ đc đoạn lời của Binz ra ạ?,0,2024-09-01T10:02:46Z,negative,0.5920091867446899
@thuanh-gx1je,nhe nhang sau lang,0,2024-09-01T09:41:07Z,neutral,0.7671605348587036
@daominamoto,hay v,0,2024-09-01T08:45:42Z,positive,0.9815896153450012
@43.huynhvanphong59,"Sau khi cảm nhận, tôi xinh hứa với bản thân luôn luôn bình tĩnh. Đây cũng là hình thức khiến mình có một cuộc sống ""bình yên"", bỡi lẽ tôi cũng yêu cô ấy rất nhiều.",6,2024-09-01T08:01:10Z,positive,0.9948990941047668
@ThùyDungNguyễnThị-t8d,cô gái đóng trong mv là zhuzhu đúng không nhỉ,0,2024-09-01T07:21:07Z,neutral,0.8995479941368103
@NganPhan-lg3lx,Hay điên lên❤,0,2024-09-01T07:20:57Z,negative,0.9893775582313538
@moricluca2674,Đôi khi nhắm mắt cảm nhận lời giai điệu bài hát nó lại hay hơn đi kiếm cho được cái lyric mà lại không có 😂,0,2024-09-01T06:29:47Z,negative,0.8794614672660828
@BoCapBuon,"Tôi thầm cảm ơn nỗi đau, đã cho em  (hay những điều) đến sau - đoạn này sâu sắc quá đi, khóc tiếp hix hix hix",0,2024-09-01T06:16:42Z,positive,0.42209070920944214
@GOST_TEAM,tuyệt vời ạ,0,2024-09-01T06:15:06Z,positive,0.9914856553077698
@minhkhanh5071,đỉnh vãiiii,0,2024-09-01T06:08:48Z,neutral,0.9539264440536499
@thobong100,Nghe như Binz đang nói về Châu,0,2024-09-01T05:50:22Z,neutral,0.7435672879219055
@Fishu_05,Bạn đồng hành chỉ cần có em hàn huyên💖🌷,0,2024-09-01T05:49:13Z,neutral,0.8225658535957336
@hoangtuyen1438,Ver của Vũ hơi ngang và gượng 😢,0,2024-09-01T05:36:19Z,negative,0.9963221549987793
@Dinhdinhbongbong,1:19  bình yên,0,2024-09-01T05:33:53Z,neutral,0.9712122678756714
@Dinhdinhbongbong,Kk bựa,0,2024-09-01T05:32:49Z,positive,0.9948071837425232
@huytran-zv8im,Hay quá mí anh ơi,0,2024-09-01T05:28:06Z,positive,0.9741206765174866
@toanpham4621,Bài này với mình là một trong những sản phẩm hay nhất của Vũ.,0,2024-09-01T05:03:16Z,positive,0.9746994972229004
@toanpham4621,Lần này Vũ so kè với các anh trai hơi căng. Các anh đang được đẩy ghê quá.,0,2024-09-01T04:31:22Z,negative,0.9958159327507019
@toanpham4621,"1tr view trong ngày nay chắc sẽ top 8,9.",0,2024-09-01T04:30:45Z,neutral,0.6704297661781311
@mitbe0821,một đoạn đường rất đẹp trong đời gắn liền với âm nhạc của Vũ.,3,2024-09-01T04:12:51Z,positive,0.9755961894989014
@smalltram,❤❤❤,0,2024-09-01T03:07:51Z,neutral,0.8473033308982849
@AnhTran-yo7cr,Ôi mê Binz,0,2024-09-01T03:02:21Z,positive,0.8881489634513855
@HienNguyen-cb8ud,Thích Binz rap dài như này :v,0,2024-09-01T02:55:29Z,positive,0.9527165293693542
@hulkvngaming581,"Cảm ơn anh vũ đã mang cho em tới xảm xúc đúng như tên bài Hát "" Bình Yên""",2,2024-09-01T02:21:09Z,positive,0.9929793477058411
@NamNBV,❤❤❤❤❤,0,2024-09-01T02:08:54Z,neutral,0.8636015057563782
@NguyenNguyen-yq5jv,nhạc anh Vũ mê cực,0,2024-09-01T02:08:37Z,positive,0.996464729309082
@thao10205,Binhyen,0,2024-09-01T01:52:25Z,neutral,0.7961210608482361
@nguyenhuu4293,bài này chill phết,0,2024-09-01T01:25:29Z,neutral,0.9839181900024414
@trunghieu4220,Binz 2007,0,2024-09-01T00:32:43Z,neutral,0.8834084272384644
@thaingoc5365,Fan cr7 điểm danh ae ơi siuuuuuuu,0,2024-08-31T23:55:55Z,neutral,0.7259829640388489
@Phuc_Life,"Nhạc a nghe mãi đỉnh, ra cả kara như NLHBQ a nhé",0,2024-08-31T23:29:35Z,positive,0.9960904717445374
@d11hgiangbaolinh59,"Khúc đầu em thấy anh Vũ giống bác tài xế trong 1q84, bạn nữ ngồi ghế sau giống nhan vat Ao mame…❤❤❤ Nhạc của Vũ lúc nào cũng có một màu sắc giống như mình đang ở một dòng thời gian khác vậy.",1,2024-08-31T20:52:48Z,negative,0.7515704035758972
@nguyenngocaitran07,"Xem 2 lần để cảm nhận rõ hơn, da gà da vịt mình nổi từng cơn theo giai điệu và theo cách mà MV đi qua câu chuyện của mỗi người. Màn collab này quả thật rất rất hợp, nhìn họ hợp tác với nhau mình không thấy lạ vì có lẽ mình đã đoán trước sớm muộn cũng sẽ có.",2,2024-08-31T20:25:29Z,neutral,0.562671422958374
@duvan1708,âm nhạc của vũ vẫn là cái j đó đỉnh thật,0,2024-08-31T17:58:53Z,positive,0.9331784248352051
@minhlequang3649,"Đây là Binz mà mọi người muốn thấy, thơ tình thật sự",0,2024-08-31T17:39:25Z,positive,0.9898592829704285
@dbgofficial8791,Vũ hay quá chill quá. Giọng bin z và cách đii bài này làm fail lun. Giá như là 1 rapper khác thì bài này sẽ rất cháy,0,2024-08-31T17:11:08Z,positive,0.9192013740539551
@ngocongphi2250,dk,0,2024-08-31T17:08:30Z,neutral,0.9577451348304749
@nguyentram9405,❤❤❤❤❤❤,0,2024-08-31T16:38:22Z,neutral,0.8539557456970215
@trangpham-rp5be,Bài xuất sắc mà hơi ngắn,0,2024-08-31T16:34:23Z,negative,0.9950659275054932
@xinhgainobf,nghe 1 lần là nghiện luonnn😭🫰🏻,0,2024-08-31T16:33:31Z,positive,0.7172915935516357
@trangpham-rp5be,1 sự kết hợp hoàn hảo quá xuất sắc,0,2024-08-31T16:24:34Z,positive,0.9970230460166931
@pyrio4497,Anh vũ và anh binz đang tạo ra nhạc thơ ❤,0,2024-08-31T16:23:55Z,positive,0.7819470763206482
@soihoang5888,Mê nhạc của chú Vũ❤❤❤,0,2024-08-31T16:00:59Z,positive,0.9690853357315063
@20ngan47,hay quá anh ơi,0,2024-08-31T15:57:48Z,positive,0.9965014457702637
@Lyzie256,huhu nghe cả ngày không rời cuốn quá,0,2024-08-31T15:51:31Z,positive,0.7307670712471008
@truongminhman517,"Em như dòng nước trong veo
Xoá hết ưu phiền băng qua ngọn núi vòng vèo ~~",0,2024-08-31T15:48:41Z,positive,0.8853880167007446
@lhalli786,Một bài hát tràn đầy cảm xúc,0,2024-08-31T15:34:12Z,positive,0.9960467219352722
@tommyvo8886,"Top 1 thôi, bài thích quá điiiii 🥰🥰🥰",0,2024-08-31T15:31:20Z,positive,0.7081735134124756
@soneofficial4724,"Lyric :

-Vũ.

Em như dòng nước trong veo 
Băng qua ngọn núi vòng vèo 
Chỉ cần có em hàn huyên 
Cùng anh kể chuyện 
Cơn mưa rơi bất chợt dần tan 
Để nhường cho ánh nắng nghiêng 
Đoạn đường em bước đi ngang qua đây 
Hửng nắng 
Khi hai ta gần lại một chút 
Hai dòng sông 
Chiếu sáng ánh trăng vàng 
Ánh mắt thướt tha như có đôi lời 
Với anh 
ĐK:
Em như dòng nước trong veo 
Xoá hết ưu phiền 
Băng qua ngọn núi vòng vèo 
Bạn đồng hành chỉ cần có em hàn huyên 
Cùng anh kể chuyện 
Chỉ cần có em 
Anh tìm một thoáng bình yên 
Vang lên trong đầu 
Giờ đang ở đâu tìm ở đâu 
Giữa thế giới bao la 
Giữ lấy trong tầm tay 
Để gió cuốn không thổi bay 
Vì anh đã tìm thấy bình yên

Rap: Binz 1:16 
 
Đạp xe bên hoàng hôn 
Và em luôn ngồi sau 
Tay ôm bụng anh 
Vu vơ bài ca em hay quên lời 
Và đôi khi là những câu hỏi trên trời 
Anh ơi trẻ con chơi kìa vui nhỉ 
Anh ơi ở bên kia là hoa gì 
Ơ hay tại sao chim được bay 
Tại sao cây màu xanh 
Sao nhìn ai cũng vội vã vậy 
Đôi khi anh nghĩ bình yên thật xa xỉ 
Có lẽ lúc đó bên cạnh chưa là em 
Cho đến khi anh thấy 
Đôi mắt đen lay láy 
Thầm nhìn anh 
Một buổi sáng anh ngủ quên 
Chưa ai bao giờ nói cho anh 
Tình yêu là gì 
Anh cứ ngỡ như những cơn sóng ầm ĩ 
Nhưng thật ra em dịu êm như mặt hồ 
Và tĩnh như màn đêm 
Đôi lúc khiến anh thầm nghĩ 
Liệu không phải em 
Lòng tin là thứ anh không đặt cược 
Nếu không phải em 
Bình yên là thứ anh không chạm được 
Bởi vì cách em nhìn 
Và cảm giác em hôn 
Hơn tất cả những gì 
Anh có thể định nghĩa 
Anh cảm ơn nỗi đau 
Đã cho em đến sau 
Vì mọi điều anh tìm kiếm là đây
 
Khi hai ta gần lại một chút 
Hai dòng sông chiếu sáng ánh trăng vàng 
Ánh mắt thướt tha như có đôi lời 
Với anh 

Em như dòng nước trong veo 
Xoá hết ưu phiền 
Băng qua ngọn núi vòng vèo 
Bạn đồng hành 
Chỉ cần có em hàn huyên 
Cùng anh kể chuyện 
Chỉ cần có em 
Anh tìm một thoáng bình yên 
Vang lên trong đầu 
Giờ đang ở đâu tìm ở đâu 
Giữa thế giới bao la 
Giữ lấy trong tầm tay 
Để gió cuốn không thổi bay 
Vì anh đã tìm thấy bình yên",0,2024-08-31T15:25:41Z,negative,0.8638172745704651
@nhatduc1702,Tôi đã replay  gần 20 lần ...sp này quá hay🎉,1,2024-08-31T15:12:38Z,positive,0.9948078989982605
@QuocTriChu,Binz tình quá tình rồii,0,2024-08-31T14:29:42Z,positive,0.9966193437576294
@mimivippro,hay quá chú ơi ~,0,2024-08-31T14:29:09Z,positive,0.9966011047363281
@VũVõvăn-n5x,"Coi 2 ngày nghe và cảm nhận mới thấu ,và vô cmt ,rất thích giọng Vũ nha",1,2024-08-31T14:28:05Z,positive,0.9970567226409912
@nhuphuong060688,"Woa ... vừa mở lên giật cả mình, tưởng đang coi phim Nhật. Style Nhật rất rõ luôn. Làm màu và mấy góc close-up rất là typical. Đẹp! 
Ờ ... còn nhạc thì ... giờ bài nào nghe cũng giống bài nào, hehe",0,2024-08-31T13:57:02Z,negative,0.9887154698371887
@daii1417,hay phết!!,0,2024-08-31T13:56:24Z,negative,0.9963425993919373
@BảoHânLê-s9p,"Mình sau khi nghe nhạc đã khóc rất nhiều,bài này thật sự cảm xúc",0,2024-08-31T13:46:22Z,positive,0.47782304883003235
@anphan-jy2zb,Ver binz hay điên,0,2024-08-31T13:37:36Z,negative,0.9622664451599121
@StrangeWorld-01,nghiện,0,2024-08-31T13:37:09Z,neutral,0.9811645746231079
@ngocthachpham1709,đỉnh quá,0,2024-08-31T13:34:44Z,positive,0.9421041011810303
@ngocbao4629,hong biết khi nào mình sẽ tìm thấy bình yên?,0,2024-08-31T13:32:16Z,negative,0.9857182502746582
@BaoNguyen-eb7zm,"Mỗi người có mỗi ngưỡng, cách bình yên ( happyness ) khác nhau, miễn là nó hợp tình hợp lệ ko ảnh hưởng đến ai. Thì ta hãy tôn trọng “ bình yên “ của họ đừng phán xét dưới góc nhìn phiến diện của ta ❤️ mv hay quá",10,2024-08-31T13:29:06Z,negative,0.9938992261886597
@vipham-y9l,hay quaa chú Vũ oiiii,0,2024-08-31T13:24:55Z,positive,0.682161808013916
@vanbachoan1558,Thứ âm nhạc mà mình tìm kiếm🥰,4,2024-08-31T13:08:44Z,neutral,0.7649447917938232
@Fat-s1,toi yeeu ban nhac nay,0,2024-08-31T13:05:58Z,neutral,0.7703962922096252
@Fat-s1,toi yeu am nhac nay,0,2024-08-31T13:05:45Z,neutral,0.6557574272155762
@vominhkiettrinh2839,"Màn colab hay nhất năm đây rồi! Bật nhạc lên, 1 tách trà nóng và buổi sáng thật ''bình yên''.",7,2024-08-31T12:54:55Z,positive,0.978371798992157
@dostuffakaentertain2200,MV này toàn sách của Haruki Murakami nè,1,2024-08-31T12:40:27Z,neutral,0.8256416916847229
@linhphamhuyen0512,nghe 1 lần chưa ngấm xong nghe lần 2 thành nghe lần t11 r kkkk,0,2024-08-31T12:19:16Z,negative,0.95423823595047
@HienNguyen-od9lf,mãi ủng hộ vũ ạa💙💙,0,2024-08-31T11:51:09Z,positive,0.8690560460090637
@2zero9media,hay quá,0,2024-08-31T11:40:34Z,positive,0.9973719120025635
@nguyenat6653,"[Intro]
(Em như dòng nước trong veo, trong veo, trong veo)
(Băng qua ngọn núi vòng vèo, vòng vèo)
(Chỉ cần có em hàn huyên)
(Cùng anh kể chuyện)

[Verse]
Cơn mưa rơi bất chợt dần tan
Để nhường cho ánh nắng nghiêng
Đoạn đường em bước đi ngang qua đây
Hửng nắng!

[Pre-Chorus]
Khi hai ta gần lại một chút
Hai dòng sông
Chiếu sáng ánh trăng vàng
Ánh mắt thướt tha như có đôi lời
Với anh!
(Em, em, em!)

[Chorus]
Em như dòng nước trong veo
Xóa hết ưu phiền
Băng qua ngọn núi vòng vèo
Bạn đồng hành chỉ cần có em hàn huyên
Cùng anh kể chuyện (chỉ cần có em hàn huyên)

Anh tìm một thoáng bình yên
Vang lên trong đầu
Giờ đang ở đâu tìm ở đâu
Giữa thế giới bao la
Giữ lấy trong tầm tay
Để gió cuốn không thổi bay
Vì anh đã tìm thấy bình yên

[Rap]
Đạp xe bên hoàng hôn
Và em luôn ngồi sau
Tay ôm bụng anh
Vu vơ bài ca em hay quên lời
Và đôi khi là những câu hỏi trên trời

Anh ơi trẻ con chơi kìa vui nhỉ
Anh ơi ở bên kia là hoa gì
Ơ hay tại sao chim được bay
Tại sao cây màu xanh
Sao nhìn ai cũng vội vã vậy

Đôi khi anh nghĩ bình yên thật xa xỉ
Có lẽ lúc đó bên cạnh chưa là em (chưa là em)
Cho đến khi anh thấy
Đôi mắt đen lay láy
Thầm nhìn anh
Một buổi sáng anh ngủ quên
Chưa ai bao giờ nói cho anh
Tình yêu là gì?
Anh cứ ngỡ như những cơn sóng ầm ĩ
Nhưng thật ra em dịu êm như mặt hồ
Và tĩnh như màn đêm
Đôi lúc khiến anh thầm nghĩ

[Bridge]
Liệu không phải em (em, em, em)
Lòng tin là thứ anh không đặt cược
Nếu không phải em (không phải em, em, em)
Bình yên là thứ anh không chạm được

Bởi vì cách em nhìn
Và cảm giác em hôn
Hơn tất cả những gì
Anh có thể định nghĩa
Anh cảm ơn nỗi đau
Đã cho em đến sau
Vì mọi điều anh tìm kiếm là đây

[Pre-Chorus]
(Khi hai ta gần lại một chút)
(Hai dòng sông chiếu sáng ánh trăng vàng)
(Ánh mắt thướt tha như có đôi lời)
(Với anh!)
(Em, em, em!)


[Chorus]
Em như dòng nước trong veo
Xóa hết ưu phiền
Băng qua ngọn núi vòng vèo
Bạn đồng hành
Chỉ cần có em hàn huyên (chỉ cần em, chỉ cần em)
Cùng anh kể chuyện (chỉ cần có em hàn thuyên)

Anh tìm một thoáng bình yên
Vang lên trong đầu
Giờ đang ở đâu tìm ở đâu (tìm ở đâu)
Giữa thế giới bao la
Giữ lấy trong tầm tay
Để gió cuốn không thổi bay
Vì anh đã tìm thấy bình yên

[Outro]
(Em có đang cảm thấy bình yên?)
(Em có đang cảm thấy bình yên?)
(Bình yên! Bình yên! Bình yên!)
(Vì anh đã tìm thấy)",0,2024-08-31T11:36:47Z,neutral,0.4472927451133728
@VPhu-mu6hi,"Làm cách nào để thoát khỏi những giai điệu du dương này 
Mãi ủng hộ Vũ 
hihi",6,2024-08-31T11:13:12Z,neutral,0.7093983292579651
@toanpham4621,Top,0,2024-08-31T10:52:18Z,neutral,0.9740995168685913
@tranbaongoc4d538,màu mv đẹp qua1,0,2024-08-31T10:37:58Z,positive,0.992062509059906
@Healingmusic_68,"nhạc của Vũ hay quá, chúc tất cả mng thấy cmt này đều hạnh phúc vui vẻ và bình yên nè, nếu có lỡ thấy thì cho mình xin 1 fl nhéee😊❤",2,2024-08-31T10:21:46Z,positive,0.9969817996025085
@beohung6360,Ai nghe lại trên 10lần chưa ạ? Hay thật sự ❤,1,2024-08-31T10:11:16Z,negative,0.9680219292640686
@little_aluminum,"in a nutshell, tasting something too good to be true is a curse",0,2024-08-31T10:05:50Z,positive,0.9626190662384033
@Hoasenhongsongca,Rất tuyệt vời mv hay mình rất thích Chúc lên tốp ạ,3,2024-08-31T09:53:53Z,positive,0.9982964396476746
@kietphantuan9035,binhyen--->ptk,1,2024-08-31T09:50:48Z,neutral,0.8146408796310425
@thito6605,nhạc  hơi to...Vũ  và  Binz  hát  hơi  nhỏ  ko  nghe  rõ,0,2024-08-31T09:11:01Z,negative,0.9964220523834229
@tuananhtrinh2448,Thực sự cảm thấy bình yên và nhẹ nhõm trong lòng sau khi nghe bài hát này .Dù ngoài kia cuộc sống khó khăn ra sao hi vọng mọi người vẫn tìm được sự bình yên trong tâm hồn ❤,2,2024-08-31T08:49:54Z,positive,0.9793184995651245
@vlogtiktok9595,Thử bấm vào bìh luận này 2 lần đi mọi người,0,2024-08-31T08:40:11Z,neutral,0.9533309936523438
@nhuy2983,hay qua 2 anh oi,0,2024-08-31T08:02:42Z,neutral,0.8441015481948853
@286THDSi,Hay quá 2 anh ơi,0,2024-08-31T08:01:51Z,positive,0.9729090929031372
@MsBlueCheshire,🩵,0,2024-08-31T07:51:48Z,neutral,0.9050636887550354
@lamvu476,Quá sâu đậm bình yên nơi ta,0,2024-08-31T07:46:18Z,positive,0.9940518736839294
@NhiHo-ih9po,cơ bản so với trình độ,0,2024-08-31T07:46:10Z,neutral,0.9734618663787842
