Name,text,Likes,Time
@vantu8159,quá hay,0,2024-08-30T01:49:31Z
@phamtrunghuyfgwhn2385,chúc mọi người ngày mới vui vẻ nhé nhưng mà nghe bài này của Vũ kết hợp cùng với Binz làm mình cảm thấy sự bình yên cũng như nhiều năng lượng tích cực hơn cho ngày mới.,2,2024-08-30T01:45:48Z
@vietnam66616,OMG i love it,0,2024-08-30T01:44:11Z
@twanbanhcuon,nghe cứ ngang ngang,1,2024-08-30T01:41:25Z
@hoangtrang658,Xoay vòng sẽ là Đen- Vũ-Binz những kết hợp nhẹ nhàng tuyệt vời ❤,0,2024-08-30T01:34:49Z
@HungNguyenvan-vl6lb,tuyệt vời quá ạ,0,2024-08-30T01:25:39Z
@linhtran4156,Vừa đi taxi vừa được nghe live thế thì còn gì bằng. Tài xế này xịn quá.,0,2024-08-30T01:23:29Z
@AnhMinh-yr6ly,"Chỉ vì ""Những lời hứa bỏ quên"" mà ""Dành hết xuân thì để chờ nhau"" để rồi ""Bước qua nhau"" và được “Bình Yên”",1,2024-08-30T01:18:34Z
@KhoaLeDinhAnh,Hay dữ 2 anh trai @@,0,2024-08-30T01:11:53Z
@KhoiTrangTrong,"Binz lại còn Vũ , thứ gì chịu nổi",1,2024-08-30T01:10:39Z
@thuanphamngoc6418,"Bình yên trong mv tuyệt vời quá,  hy vọng ở đâu đó ngoài kia có ""em"" của riêng mình, có nụ cười trong veo, có mắt đen láy long lanh nhìn mình, hy vọng sẽ có bình yên của chỉ mình thôi. Chúc các nghe nhạc thật hay và ngày mới thậtt tốt lành!",2,2024-08-30T01:03:27Z
@LEE-872,Nghe nhạc bình yên quá ạ 😢,0,2024-08-30T01:03:08Z
@thajnh1103,Càng lớn càng muốn tìm những khoảng bình yên trong cuộc sống bộn bề này,0,2024-08-30T00:54:09Z
@phamnguyenhoanganh6612,rất đẹp rất đời thường những điều đẹp đẽ lại là những thứ bình thường quanh ta Mv của Vũ chưa bh làm mình thất vọng,0,2024-08-30T00:53:26Z
@ucanh6383,bài nì hay v trời,0,2024-08-30T00:50:59Z
@phamngoclinh2711,💝,1,2024-08-30T00:49:07Z
@TienNguyen-ww5vn,Dính ngay từ lần nghe đầu tiên,0,2024-08-30T00:47:38Z
@HaLinhLe-rk8kk,hay quá anh ơiii ❤,0,2024-08-30T00:41:46Z
@thaopham.salmon,"Đôi khi anh thấy bình yên thật xa xỉ
Có lẽ lúc đó bên cạnh anh chưa là em
Cho đến khi anh thấy
Đôi mắt đen lay láy thầm nhìn anh mỗi buổi sáng anh ngủ quên",0,2024-08-30T00:40:08Z
@VanDohieu,hay Vũ ạ,0,2024-08-30T00:33:54Z
@luansenn,"Giai điệu nhẹ nhàng sâu lắng, trẻ trung dễ nghe dễ thuộc. Chắc chắn sẽ lên tab thịnh hành nhưng mà không biết top mấy này. ❤🎉",9,2024-08-30T00:31:30Z
@leebaro213,Vũ và Binz! Không có gì để tả được,2,2024-08-30T00:31:01Z
@binsoai2193,Vũ thì khỏi phải bàn quá hay. Binz thì mình cảm nhận đang rap về châu Bùi. Bài này Chill ❤ quá hay,12,2024-08-30T00:24:47Z
@43tv68,Binz phải như thế này ❤❤❤🎉🎉🎉,4,2024-08-30T00:23:36Z
@phuongdo8189,"Mỗi khi mùa Thu đến, tôi lại chờ đợi 1 thứ-đó là âm nhạc của Vũ ❤",0,2024-08-30T00:23:11Z
@phihungtran6708,"anh này là máy làm nhạc rồi anh ơiiiii
tuyệt vời 🎉🎉🎉🎉",0,2024-08-30T00:20:29Z
@KhoaPhamang-xy3mi,cuốn❤,0,2024-08-29T23:53:08Z
@adaDIYandcraft,"Uẩy bài nay hay thật ấy, từ lời bài hát siêu ý nghĩa đến giọng hát của chú Vũ và phần rap của chú Binz thâttj sự đã tạo nên 1 siêu phẩm 🥹🥹🥹",0,2024-08-29T23:48:35Z
@HienLe-ri7pd,Chưa cảm thấy đk bình yên,0,2024-08-29T23:30:27Z
@DanggTrunggg,"bình yên tìm ở đâu , tìm ở đâu 😢",0,2024-08-29T23:30:15Z
@changchinhdep,Lại 1 siêu phẩm của idol tôi😊😊,0,2024-08-29T22:45:28Z
@hoangminhh2943,Bài hát hay quá #ts,1,2024-08-29T21:32:58Z
@cuongpham9314,siu hay,1,2024-08-29T21:20:02Z
@deariloveyou1111,"C.B thấp thoáng trong lời rap của Binz. Cám ơn hai con người này đã đến với nhau, để không chỉ họ giúp nhau thêm đẹp mà còn giúp cả âm nhạc thêm đẹp, cuộc đời thêm đẹp. ❤. Cám ơn Vũ đã mang sự bình yên dung dị này đến với người nghe. ❤️",52,2024-08-29T21:10:44Z
@duynhatnamo5522,có ai biết tiếng xẹt xẹt trong bài í phần đệm nghe bắt tai ấy là thể loại nhạc hay là thể loại gì ấy nhỉ. Cảm ơn,0,2024-08-29T20:19:45Z
@ductuanluu8258,"Nhạc không catchy lắm do phần electronic music hơi bị lạm dụng (spacious theme) 
Điển hình là phần mở đầu verse của binz, át hẳn tiếng rap
Mà producer lại để tiếng rapper phần open đó bị nhỏ, thành ra nghe dở, như ông binz hát không ra hơi :))",1,2024-08-29T19:55:00Z
@Haukong,Giọng cụ binz hay v,1,2024-08-29T19:52:13Z
@thuynhung6095,"Tuổi trẻ, gia đình, đam mê và em",0,2024-08-29T19:34:51Z
@SonQuach-ty8oe,Chill bro❤❤❤,2,2024-08-29T19:30:43Z
@tuannguyenvan4432,"Đợi mãi,sản phẩm của Vũ luôn tạo cảm giác tò mò.Không biết là chill hay là sieuu chill",2,2024-08-29T19:15:21Z
@KhangtenlaNguyet,"anh không biết nói gì hơn ,amazing good job em!",1,2024-08-29T19:14:02Z
@Dungmottay94,"❤❤❤ 1 tình yêu bình yên
bài hát tuyệt vời quá",1,2024-08-29T19:11:06Z
@baochaule1681,"xin lỗi vì đã không thể là bình yên của anh mãi mãi. cảm ơn anh vì đã là bình yên của em đoạn đường qua. em xin lỗi, xin lỗi anh",1,2024-08-29T19:00:36Z
@thanhzen7247,❤,1,2024-08-29T18:57:06Z
@babeeeboi111,Vl chết từ ngay câu đầu tiên của anh Bĩn lun 🥵,0,2024-08-29T18:46:23Z
@thhuha,ôi tôi mê,0,2024-08-29T18:45:55Z
@no14love75,Nghe lần đầu vẫn chưa cảm được nhưng nghe lại một vài lần mới thấm.,0,2024-08-29T18:31:04Z
@davidtran4540,Hãng taxi này lạ quá nhưng mà rất muốn thử bình yên cơ,0,2024-08-29T18:25:25Z
@NgocDong-t1f,Thật vậy.... bình yên 😊,0,2024-08-29T18:21:41Z
@baoong7657,nghe bài này thơ thật sự,0,2024-08-29T18:15:38Z
@lehogpht,nhà thơ và hoàng tử 🥰,0,2024-08-29T18:09:56Z
@brianpham779,Sản phẩm này nghe chill thật sự 😊,0,2024-08-29T18:06:58Z
@namanhphamhoang1304,"bị cô ấy từ chối tỏ tình , nghe chill và relax quá ^^",0,2024-08-29T18:05:17Z
@haotrinh7854,Bài này nghe hay quá anh ơi,1,2024-08-29T18:02:34Z
@ongquang4218,"1 like vì mv quay ở sài gòn, góc quay chill thật",1,2024-08-29T18:00:23Z
@binmyti,30/8/2024,1,2024-08-29T17:55:21Z
@Romeoofficial8,*lai la hitt*,1,2024-08-29T17:54:38Z
@hungnguyen5183,Cá nhân cảm nhận bài này khó thành hit như những bài trước của Vũ,0,2024-08-29T17:47:53Z
@ShshHdhd-k5v,Chiếc xe đi cùng góc phố đẹp nhỉ,1,2024-08-29T17:46:44Z
@DMin-fj6ze,"Thật sự mình nghe nhạc của Vũ thì bài nào nghe lần đầu cũng ko thấy phê, phải nghe lại nhiều lần thời gian dài thì mới thấy hayyyyyy.",0,2024-08-29T17:43:35Z
@ng4n,,1,2024-08-29T17:40:49Z
@thimiiii,Rap love của Binz vẫn là cái gì đó khó mà tat dc,0,2024-08-29T17:40:19Z
@nguyentuan2503,Có ai nghe xong đúng tâm trạng rồi khóc không 😢,0,2024-08-29T17:39:50Z
@Tubedada2244,đăng trễ dữ a,1,2024-08-29T17:39:14Z
@tungmobai4055,"Bình yên là gì mà ai cũng muốn tìm đến nó. Phải chăng đó là nơi, là những giây phút đưa ta về lại với những cảm xúc thật dễ chịu, thoải mái bên cạnh một ai đó. Nó làm cho ta hoài niệm về những câu chuyện vui có, buồn có và đó cũng là nơi bình yên nhất trong tâm hồn ta. Cám ơn Vũ đã mang lại bình yên đúng lúc nhất đến với mình. Âm nhạc và ca từ của Vũ luôn là những gì tuyệt vời nhất. Có lẽ mình là fan lớn tuổi nhất trong số fan của Vũ. Chúc Vũ ngày càng thành công trong sự nghiệp và hạnh phúc trong cuộc sống.❤",7,2024-08-29T17:38:47Z
@phatletrung9821,ra album lẹ đi anh,1,2024-08-29T17:34:29Z
@happyboyxxanhdeptrai,Tui không nghĩ beat này Vũ. đánh. Ai làm beat hay quá vậy?,1,2024-08-29T17:34:09Z
@painNGUYXN,Những người mình thích nhất ở tuổi thơ cùng chung 1 bài nhạc 😊😊,1,2024-08-29T17:33:16Z
@vinquoc6802,cảm ơn nỗi đau đã cho em đến sau,0,2024-08-29T17:31:03Z
@Cuchino.1,❤❤❤,1,2024-08-29T17:28:54Z
@justankmusic,Respect Vũ.  &  Binz,0,2024-08-29T17:28:06Z
@duc_anh04,Top 1❤🎉,1,2024-08-29T17:25:26Z
@longkevin7972,E rất thích giai điệu này làm cảm giác bình yên sao bao nhiu cuộc sống hối hả chỉ mong những giây phút bình yên chậm lại để thưởng thức cuộc sống,0,2024-08-29T17:24:49Z
@mocankaraoke,Binzz vũ vũ,1,2024-08-29T17:22:38Z
@Vdhug,"Tình yêu thật diệu kỳ 🌞 sau khi yêu Châu Bùi , Binz đã trở lại với những ver rap Xuân Đan của ngày xưa",3,2024-08-29T17:17:35Z
@HornPub_Official,Kết hợp lần này nghe đã tai thực sự ❤❤❤❤,0,2024-08-29T17:17:28Z
@toanpham4621,Bài này sẽ là một trong những bài mình  thích nhất của Vũ.,0,2024-08-29T17:14:52Z
@tuyytuythich4954,vu,1,2024-08-29T17:13:36Z
@ltd2ru,Lethanh was here!!,1,2024-08-29T17:12:17Z
@Calcifer-nef,bình yên là thứ anh không chạm được...,0,2024-08-29T17:09:06Z
@nangchannel1378,Bình yên,0,2024-08-29T17:08:36Z
@anv4649,Chê,1,2024-08-29T16:58:59Z
@QuanhoQuanho,"Cám ơn Vũ và Binz đã cho em thấy một cảm xúc đã mất trong em do cuộc sống cơm, áo, gạo, tiền!
Và giúp em cảm nhận được những thứ mà em đang có! Em cám ơn Vũ và Binz một lần nữa",22,2024-08-29T16:57:54Z
@thanhhungle221,fan cứng ngắt chú vũ. Ở đâyyy,1,2024-08-29T16:56:59Z
@vinamiu5812,Đây là binz mà chúng ta cân…,0,2024-08-29T16:53:34Z
@dang95ne,Thơ quá,1,2024-08-29T16:51:59Z
@Hainnnnn,Huhuuu hay quá ạ. Chú Vũ nghĩ sao về Anh trai vượt ngàn chông gai mùa 2 (nếu có) ạ,0,2024-08-29T16:50:13Z
@xuhao895,bài nhạc hay quá mình đã nge đi nge lại 20 lần cảm ơn Vũ là BINZ,2,2024-08-29T16:48:03Z
@NhânThùy-c3l,Hay vcllll,1,2024-08-29T16:46:34Z
@mynt5734,Nghe bài này cảm giác y như tên bài hát v thực sự yên bình coi mv vs nghe nhạc kết hợp lại thấy trân trọng cs này thực sự 🥹💗,0,2024-08-29T16:46:07Z
@huyendangchill,Cảm ơn Vũ & Binz đã mang giai điệu này đến những kẻ mộng mơ như chúng tôi . Quá tuyệt vời ❤,21,2024-08-29T16:45:29Z
@LanNguyen-le9fw,Hayy quá chú owiiiii,0,2024-08-29T16:43:09Z
@7luv804,"Chờ mỗi nhạc chú Vũ
Hay quá ạ",0,2024-08-29T16:40:56Z
@mngoc67,binz và vũ đúng là 1 sự kết hợp hoàn hảo luôn rồi ạaaa,8,2024-08-29T16:40:23Z
@Ducovnbadd,Thơ điên ✨,1,2024-08-29T16:40:18Z
@NAMNGUYEN-oi7gz,Hy vọng có 1 bản aucostic 😍,0,2024-08-29T16:40:01Z
@withvung,ANH VŨ QUAY TRỞ LẠI RỒI!!!,1,2024-08-29T16:39:20Z
@HenryLeCaMeo,MV that su rat dep va y nghia 10/10,0,2024-08-29T16:39:10Z
@nghianguyenminh4056,hay quá !,1,2024-08-29T16:39:00Z
@hailongdo2654,Dạo này Binz rap hơi chán,1,2024-08-29T16:38:47Z
@FullHouse-kc5gs,MV bình dị. Nhạc hay nhưng nội dung mv hơi khó hiểu. Love Binz,1,2024-08-29T16:37:27Z
@nguyenthanhanh9258,ui trời ơi bài này hay .  nổi dan gà,0,2024-08-29T16:34:20Z
@nguyenthanhanh9258,like trc da roi nghe sau,1,2024-08-29T16:33:36Z
@phunghieu2007,yên bình,0,2024-08-29T16:30:45Z
@Dinhkhoa1108,❤,1,2024-08-29T16:28:56Z
@khaibui1866,"bình yên là nơi có""emm""",1,2024-08-29T16:25:02Z
@khaibui1866,hay quá anh ơi❤,1,2024-08-29T16:24:24Z
@Aanteam1,Chết vì cái giai điệu này mất,0,2024-08-29T16:24:04Z
@vietanho2802,❤❤,1,2024-08-29T16:23:01Z
@KhanhTran-tp2ff,"Điên rồiiiiiiii, hay quáaaaaaaaaaaaaaaa, cứuuuuuuuu, tôi như bị chìm trong thanh âm trong trẻo với đầy xúc cảm hạnh phúc. Hic hay phát khóc ạ",1,2024-08-29T16:22:12Z
@trampham801,"Bài hát đáng yêu và yêu lành, bình yên khi được ở cạnh người mình yêu ❤",2,2024-08-29T16:18:01Z
@nguyenhn24,Hay quá 🥰,0,2024-08-29T16:16:51Z
@bisau-wm9gl,hay quá chú vũ ơiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiii,0,2024-08-29T16:14:32Z
@262at,🎉🎉🎉🎉,1,2024-08-29T16:12:41Z
@GyGiang,Hong Kong bên trong Sài Gòn,0,2024-08-29T16:09:26Z
@thienan1917,Màn collab này theo cá nhân tôi không hay và không connect nhau lắm,1,2024-08-29T16:09:21Z
@thanhtrungle5347,Vũ. đợt này nhiều màu sắc Hong Kong thật,0,2024-08-29T16:06:59Z
@RinPGMinecraftGaming,hay quá,1,2024-08-29T16:06:35Z
@toing3010_,hay quó hiuhiu,1,2024-08-29T16:06:25Z
@anhtriethuynhngoc8719,,1,2024-08-29T16:06:23Z
@thaoo5584,"Bình yên không phải là cảm giác, nó là một nơi, vì một người ❤",0,2024-08-29T16:05:50Z
@HieuNguyen-to4gw,"tuyet voi , su binh yen cuu roi tam hon ke si tinh",0,2024-08-29T16:04:54Z
@TrieuNguyen-nh3hc,Nghe kiểu rấtt sâu sắc vì em là bình yên ❤❤❤,0,2024-08-29T16:02:45Z
@anhtuyettran7634,"Rất bình yên chú ơi, thích nhất nhạc Vũ, năm nào cũng chờ chú ra nhạc. Siêu hay",0,2024-08-29T16:02:43Z
@SiNoStudio,Hay quá.. nhạc của a Vũ. chưa bao giờ làm e thất vọng ❤️ thêm cả binz nữa!! Thật sự beat và nhạc quá hay quá hoàn hảo!!!!,148,2024-08-29T16:01:55Z
@choicubide,"""Bạn đồng hành chỉ có em hành huyên""",0,2024-08-29T16:01:50Z
@VKT_GAMING274,Mặt chú vũ có nét điện ảnh á nếu có thể chú vũ có thể làm diễn viên ạ,1,2024-08-29T16:00:04Z
@KhoaNguyen-wi7to,"CẢ đời người chiến đấu ko ngưng nghỉ chỉ để tìm thấy bình yên. Có thể tìm thấy, có thể không. Ai tìm được thì hãy trân trọng sự bình yên ấy dù nó mỏng manh.",0,2024-08-29T15:59:49Z
@buivan7209,Vũ và Binz ‘vẽ thơ nhạc’ chứ không phải ‘viết nhạc’ hay ‘làm thơ’ như ngôn từ hay nói bình thường. Chạm đến những trái tim tươi trẻ và cả trái tim của người hơn 50 tuổi như mình thì cũng là rất hiếm đấy. Chúc mừng hai chàng trai 🎉,206,2024-08-29T15:58:47Z
@khanhsu5568,hay,1,2024-08-29T15:58:47Z
@hoangv5070,"Bài hát rất ý nghĩa. Thoát khỏi sự ""suy"" thường thấy ở Vũ.",1,2024-08-29T15:57:30Z
@TúChẩu-q4p,1 like = cắt 1 sợi tóc.,2,2024-08-29T15:55:37Z
@cc-pz9ul,Mình không cảm nhận được sự da diết vốn rất mê hồn của Vũ trong vài bài gần đây. Cá nhân mình lại không hợp gu với mấy bài giật giật kiểu này,1,2024-08-29T15:54:22Z
@thegioiamnhacviet,nhạc của Vũ luôn là một làn gió nhẹ nhàng mang bình yên đến cho người nghe,0,2024-08-29T15:53:48Z
@BeeKhamPha,"Bình Yêu là thứ tôi không có được trong em, em trao cho người khác rồi 😫",0,2024-08-29T15:53:01Z
@Tien-nd1um,Hay quá ạ 👍,0,2024-08-29T15:50:34Z
@QphucNg,"Với mng bình yên là gì? 
Với mình bình yên chỉ là luôn được nhìn thấy nụ cười của những người mình yêu thương, chỉ đơn giản v thôi",0,2024-08-29T15:49:48Z
@YapatononskibidiinohioYapper,Nghe binz dặn ỉ như ở nhà vscc chán vl 💀💀,2,2024-08-29T15:47:08Z
@haican771,Các bạn nên nghe 3 lần thì mới êm tai đc nhé =)),0,2024-08-29T15:47:07Z
@kimtrinhnguyen594,❤❤❤,1,2024-08-29T15:47:03Z
@tundctor5249,1 binz quá thơ,1,2024-08-29T15:44:52Z
@TuannAnhhx,"Ca khúc rất bắt tai❤❤❤
Tự hào là người xem sớm nma bluan muộn😂
Chúc Anh Vũ mạnh khỏe 
Mãi Fan anh❤",0,2024-08-29T15:44:21Z
@KyCoatHome_,Chúc tất cả mọi người buổi tối an nhiên <33333,0,2024-08-29T15:44:11Z
@dungngotien7616,Nhìn màu rất là HongKong nhưng lại là Việt Nam 😍,1,2024-08-29T15:43:30Z
@sonshinee,1 bài hát dù feat 1 đoạn nhỏ mà tôi tưởng tượng dc mọi lời rap a Binz dành cho Châu luôn ấy❤,7,2024-08-29T15:42:01Z
@thuhatruongthi3008,Hay hong bíc diễn tả như lào lun huhu,0,2024-08-29T15:40:13Z
@aothatdayyyi,bình yên đối với bạn là gì?,1,2024-08-29T15:39:31Z
@haonguyenphu7841,Đêm nằm nghe bài này thấy chill chill ❤,0,2024-08-29T15:39:15Z
@xakhong975,"Được nha được nha 
Nhẹ nhàng thoải mái có chút hối tiếc",0,2024-08-29T15:38:21Z
@xixam4726,HAY QUÁ,0,2024-08-29T15:38:03Z
@rin_nakamura_1,Phải công nhận bài này hay thật :],0,2024-08-29T15:37:41Z
@KimCuongThoiLuan,Hay tuyệt,0,2024-08-29T15:37:04Z
@HungNguyen-rb3yv,Thạ tym,1,2024-08-29T15:36:02Z
@nguyenvulongkhanh3976,Tất cả mọi thứ đều đẹp theo mọi góc nhìn ❤️,0,2024-08-29T15:34:23Z
@nguyenminhquanho9907,tưởng k hợp...,1,2024-08-29T15:33:09Z
@tuananhhaminh3526,"Nhạc hay, chị nữ 9 xinh, mà sao có tiền đi taxi mà kêu 1 bữa cơm bình dân vậy? Khúc này hơi ngộ, hay chị khóc vì lỡ đi taxi hết tiền ăn phần cơm xịn hơn ta? :))",1,2024-08-29T15:33:04Z
@map7030,Ai từ tiktok qua như tui ko,2,2024-08-29T15:32:38Z
@nguyenhoangthitran9051,"Kết hợp đỉnh của đỉnh, ngọt ngào ấm áp quá trời luôn",0,2024-08-29T15:31:36Z
@trongnguyenuc1066,tôi quá thích MV này 🥰,0,2024-08-29T15:30:11Z
@TanNguyen-oy2hi,Xuan Dan Auto 😂,1,2024-08-29T15:27:16Z
@G.in_03,"bài này thơ vãii,các bài trước nghe suy đét",0,2024-08-29T15:26:40Z
@hadesloki4921,binz của thời xưa.,1,2024-08-29T15:26:26Z
@khanhvojb2905,Vũ mà kết hợp với Binz là khỏi bàn .....hay đỉnh nóc kịch trần luôn❤,2,2024-08-29T15:26:19Z
@ngochieppham2059,Tôi thấy mấy cuốn sách của bác Haruki Murakami 😍😍,0,2024-08-29T15:25:30Z
@ngockimnguyen5206,"Em có đang nghe nó không embe nhỉ? Hình như a đã có nói, chỉ mình e là anh kêu dịu dàng như vậy. Haizx",0,2024-08-29T15:25:26Z
@NhiPham-zq9kp,hay,1,2024-08-29T15:25:08Z
@thiminguyen1595,hay quá,1,2024-08-29T15:20:06Z
@ucmanhha769,"Mình rất thích hình ảnh người bảo vệ bật đài lên và ngân nga giai điệu một cách rất say mê, sau đấy là cầm đàn lên chơi, đấy chính là bình yên, đôi khi nó ẩn chứa trong những thứ nhỏ nhặt như vậy thôi.",32,2024-08-29T15:18:57Z
@xiaomeili-01,❤,1,2024-08-29T15:18:43Z
@Blinup1900,vũ ra bài nào cũng hay,0,2024-08-29T15:18:36Z
@thanhlamai2773,miễn chê luôn ạ :))),0,2024-08-29T15:17:41Z
@wondo3696,“BÌNH YÊN” PHẢI VIRAL,0,2024-08-29T15:17:30Z
@thomhoang1064,2 ng tui thích hát chung 1 bài hát ❤,0,2024-08-29T15:17:21Z
@NguyenPhuong-ig5oz,Hay phát khóc anh ơi ❤️ MV ý nghĩa quá !!!!!!!,2,2024-08-29T15:15:42Z
@LumiQSMusic,xịn xò,1,2024-08-29T15:15:31Z
@oanhnguyen-zk5ez,hay ạ❤,1,2024-08-29T15:15:18Z
@joontran7173,Thích style music của a này cực,0,2024-08-29T15:14:59Z
@chinie5231,mới chia tay nghe mà thấm,0,2024-08-29T15:14:10Z
@__nttt__,thích đoạn rap của binz quá,0,2024-08-29T15:14:04Z
@nguyntiendat,"qua hay


khong mi tu nao co the ta",1,2024-08-29T15:13:33Z
@henry.insane,nhạc của Vũ. luôn chạm đến trái tim người nghe <3,0,2024-08-29T15:13:12Z
@killerbeo2122,Anh tìm một thoáng bình yên..,0,2024-08-29T15:11:55Z
@cinnamonblue-w3p,Bất chợt khóc khi nghe bài hát này. Quá đúng với tâm trạng bây giờ.,0,2024-08-29T15:11:38Z
@quangnghiatruong8361,"Em là ""Gia đình"", là ""Tuổi trẻ"", là ""Đam mê"", và là ""Em""",0,2024-08-29T15:10:54Z
@NgoTatLoc,Nhạc hay quá chú oiiiiiiii❤❤❤,0,2024-08-29T15:10:42Z
@luce888x,6265th,1,2024-08-29T15:08:52Z
@iamDanny1511,Uầy 10k like nhưng chỉ có 12 dislike thôi,1,2024-08-29T15:08:27Z
@cherrymoe1882,"AGHHHH nguyện là fan Vũ đến hết đờiiiiii
""vì tôi đã tìm thấy bình yên...""
càm giác bật max volume rồi nghe bài này một mình trong phòng cùng chiiling thì còn gì hơn 
mv lần này thơ quá chú ơi!!! 
hóng từ lúc nghe tin concert giờ đã đươcj nghe huhu quá tuyệt🔥🔥",0,2024-08-29T15:08:18Z
@GiangHoang-sb8iu,Bình yên là thứ bất cứ ai cũng muốn có,0,2024-08-29T15:07:58Z
@thuha1179,"Sự kết hợp tuyêt vời, nghe lần đầu hơi lạ tai chút nhưng nghe lần 2 xong nghe n lần, Binz hợp Vũ ghê",1,2024-08-29T15:07:21Z
@liemmaithi1981,Hay quá anh Vũ ơi .,0,2024-08-29T15:07:16Z
@thangpham2538,hay quá !,1,2024-08-29T15:06:43Z
@tungchunguyen6333,Em yêu anh Vũ nhiều,0,2024-08-29T15:06:25Z
@thanhtung2664,hay thật sự🎉🎉🎉,0,2024-08-29T15:04:44Z
@hannh_03,xem thứ 5709 🥲,1,2024-08-29T15:04:37Z
@uchuyvu5903,❤,1,2024-08-29T15:04:30Z
@nguyenphucuong6552,Anh Binz rap êm du rap đỉnh vậy như dòng nước êm ái vậy,2,2024-08-29T15:04:28Z
@phucthanh7238,Hay quá nghe chữa lành quá 2 anh,4,2024-08-29T15:03:57Z
@meme-j8d4x,5k view nhưng 10k like :))))))),2,2024-08-29T15:03:55Z
@VinhVungVang,"Chill thiệt, cơ mà hay nghe Vũ hát mấy bài đau da diết quen rồi nên mình nghe bài này cứ thế nào ấy",0,2024-08-29T15:03:25Z
@HảiXuân-b5f,ver a Binz nghe đãaaaaa,0,2024-08-29T15:03:26Z
@phongphamvan7193,Tuyệt,1,2024-08-29T15:02:33Z
@nguyenchuongle7404,hay quá,1,2024-08-29T15:02:02Z
@linhnguyenang6105,Xem mv khóc luôn rồi,0,2024-08-29T15:01:05Z
@khangnguyen6810,"tuy chưa xem nhưng mà tôi cảm thấy video hay,cảm ơn anh đã mang nhạc cho em nghe <3",0,2024-08-29T14:59:42Z
@testdasi,"Ai hiểu giải thích cái MV dùm. Ông Vũ lái taxi, ok. Chở 2 nhóm khách, 1 nhóm là cô gái ngồi ăn thịt kho khóc hu hu, 1 nhóm là 4 đứa bạn cười haha. Lồng vào là mấy đứa nhỏ đùa giỡn. Ông Vũ back xe vào Xuân Đan auto rồi chạy đi. Rồi cuối cùng là sao, hack não? 🤔",1,2024-08-29T14:59:26Z
@duykhang7946,"Sau mà chill quá ạ, có thêm bài đi phượt để nghe chữa lành nữa rồi 😍",0,2024-08-29T14:59:06Z
@tranphuduc,Bé @alicecattien rất vui khi đc tham gia trong cảnh quay mv của Chú. Cảm ơn Chú Vũ nhé. Con xin chúc Chú luôn thành công trên con đường nghệ thuật nhé ❤️😍🥰,0,2024-08-29T14:58:56Z
@yasuokhoa,Yeahhhhhh chú Vũ mãi đỉnh,0,2024-08-29T14:58:44Z
@quynhtrangulis273,❤,1,2024-08-29T14:57:48Z
@huynguyenquang5202,Ko hay,1,2024-08-29T14:57:20Z
@phuongthuythanh,Ôi siêu mê ý,0,2024-08-29T14:57:16Z
@bakay0l047,:(),1,2024-08-29T14:55:26Z
@nghinguyen5724,Hay quá anh ơiiiii😢 thứ em cần bây giờ là Album của anhhhhhhhhhhhh ❤,0,2024-08-29T14:55:21Z
@vienle4526,❤,1,2024-08-29T14:55:07Z
@kenwong2521,Support from Hong Kong!❤,0,2024-08-29T14:54:43Z
@gameover123VN,Yo,1,2024-08-29T14:54:14Z
@PhúcMinh-l4g,Tôi không có ý xấu! Ae nào thấy nhạc Binz hay chỗ nào ae cho lời đánh giá. Đặc biệt là rap😊,1,2024-08-29T14:52:52Z
@tienngoc6334,Hay quá 🎉,0,2024-08-29T14:51:39Z
@Maituanhuy102,yeeu,0,2024-08-29T14:50:28Z
@jonathan-0905-chan,"muộn mất rùiii
muốn coi sớm để cày view cho Vũ mà mắc học aa=<<",0,2024-08-29T14:50:21Z
@thanhlieu7980,Tuyệt vời quá anh vũ ơi,0,2024-08-29T14:50:14Z
@SeanDinh_23.22,Vũ. mãi đỉnh,0,2024-08-29T14:50:13Z
@hungka206,Một lời gửi tới ah thôi là:rồi bài này sẽ hit,1,2024-08-29T14:50:11Z
@khoien6263,Nghe bình yên thật sự❤,0,2024-08-29T14:50:02Z
@henryhart9475,Mê quá trời,0,2024-08-29T14:49:58Z
@MomentsBTL,Thánh ca buồn kết hợp với 1 bad boy rap  love . Siu phẩm,0,2024-08-29T14:49:54Z
@LinhNguyen-yz7qd,"Tự nhiên nước mắt cứ rơi khi nghe bình yên, cảm ơn Vũ vì hát này, Love",0,2024-08-29T14:49:47Z
@KhánhLê-s1n,Hay nha,0,2024-08-29T14:46:47Z
@camtuthi2950,❤,1,2024-08-29T14:45:41Z
@yyangnara,má ơi hay điênnn,0,2024-08-29T14:43:30Z
@vintages.official,such a lovely melody! huge love from american tho <3,0,2024-08-29T14:43:28Z
@ucthanhvu6789,f@cking nice,0,2024-08-29T14:43:22Z
@BanBapBe,Crayon Shinchan!!,0,2024-08-29T14:43:08Z
@N2OMUSICMEDIA,Tuyệt vời quá ❤,0,2024-08-29T14:41:39Z
@hoaiphuong1328,💭🔥,0,2024-08-29T14:41:15Z
@trunghieu7367,Quá đã sốp ơi🎉,0,2024-08-29T14:40:39Z
@nguyentrancao1446,10 điển dành cho 2 Idol <3,0,2024-08-29T14:39:54Z
